RSS,elapsed,cpu.sys,.user,k,n_words,approach,execution
84152,0:01.47,0.06,1.4,1,3,by_term,8
84288,0:01.44,0.05,1.37,1,3,by_term,9
84340,0:01.43,0.05,1.37,1,3,by_term,10
84240,0:01.46,0.09,1.37,1,3,by_term,11
83900,0:01.50,0.05,1.44,1,3,by_term,12
84376,0:01.47,0.07,1.4,1,3,by_term,13
83964,0:01.47,0.05,1.41,1,3,by_term,14
83948,0:01.46,0.05,1.4,1,3,by_term,15
83968,0:01.48,0.07,1.4,1,3,by_term,16
83876,0:01.49,0.06,1.42,1,3,by_term,17
84392,0:01.53,0.06,1.46,1,3,by_term,18
84436,0:01.46,0.05,1.4,1,3,by_term,19
84248,0:01.52,0.04,1.46,1,3,by_term,20
83940,0:01.51,0.07,1.44,1,3,by_term,21
83684,0:01.50,0.07,1.42,1,3,by_term,22
83928,0:01.47,0.05,1.41,1,3,by_term,23
84024,0:01.48,0.05,1.41,1,3,by_term,24
84080,0:01.44,0.08,1.36,1,3,by_term,25
83992,0:01.48,0.06,1.41,1,3,by_term,26
83988,0:01.47,0.05,1.42,1,3,by_term,27
84368,0:01.52,0.08,1.44,1,3,by_term,28
83992,0:01.49,0.06,1.42,1,3,by_term,29
84252,0:01.46,0.07,1.37,1,3,by_term,30
84140,0:01.45,0.04,1.4,1,4,by_term,1
83936,0:01.47,0.06,1.41,1,4,by_term,2
83816,0:01.44,0.06,1.36,1,4,by_term,3
84004,0:01.48,0.05,1.42,1,4,by_term,4
83996,0:01.54,0.07,1.46,1,4,by_term,5
84244,0:01.52,0.04,1.47,1,4,by_term,6
83992,0:01.49,0.06,1.42,1,4,by_term,7
84220,0:01.49,0.08,1.4,1,4,by_term,8
84024,0:01.47,0.06,1.4,1,4,by_term,9
84316,0:01.47,0.03,1.43,1,4,by_term,10
83852,0:01.45,0.03,1.4,1,4,by_term,11
84028,0:01.48,0.08,1.4,1,4,by_term,12
83872,0:01.47,0.06,1.4,1,4,by_term,13
83860,0:01.51,0.05,1.45,1,4,by_term,14
83844,0:01.51,0.07,1.43,1,4,by_term,15
83936,0:01.49,0.06,1.43,1,4,by_term,16
84348,0:01.49,0.06,1.43,1,4,by_term,17
83936,0:01.48,0.05,1.42,1,4,by_term,18
84216,0:01.46,0.04,1.4,1,4,by_term,19
83912,0:01.45,0.05,1.38,1,4,by_term,20
83980,0:01.45,0.08,1.36,1,4,by_term,21
83976,0:01.47,0.05,1.42,1,4,by_term,22
84016,0:01.46,0.06,1.37,1,4,by_term,23
83784,0:01.48,0.03,1.44,1,4,by_term,24
84140,0:01.46,0.04,1.42,1,4,by_term,25
83972,0:01.45,0.03,1.41,1,4,by_term,26
84024,0:01.45,0.05,1.39,1,4,by_term,27
84064,0:01.48,0.07,1.4,1,4,by_term,28
83940,0:01.52,0.07,1.44,1,4,by_term,29
84256,0:01.49,0.1,1.39,1,4,by_term,30
83948,0:01.47,0.08,1.38,1,5,by_term,1
83760,0:01.45,0.06,1.36,1,5,by_term,2
84228,0:01.47,0.05,1.4,1,5,by_term,3
84400,0:01.46,0.07,1.38,1,5,by_term,4
83800,0:01.49,0.08,1.4,1,5,by_term,5
84324,0:01.47,0.06,1.4,1,5,by_term,6
84232,0:01.50,0.05,1.43,1,5,by_term,7
84324,0:01.49,0.05,1.43,1,5,by_term,8
84324,0:01.45,0.03,1.41,1,5,by_term,9
83872,0:01.48,0.06,1.42,1,5,by_term,10
84336,0:01.47,0.07,1.4,1,5,by_term,11
84028,0:01.47,0.1,1.36,1,5,by_term,12
83812,0:01.48,0.04,1.42,1,5,by_term,13
84416,0:01.46,0.06,1.38,1,5,by_term,14
83908,0:01.48,0.07,1.4,1,5,by_term,15
84424,0:01.47,0.07,1.4,1,5,by_term,16
83948,0:01.52,0.04,1.46,1,5,by_term,17
84224,0:01.48,0.05,1.42,1,5,by_term,18
83832,0:01.47,0.06,1.4,1,5,by_term,19
84224,0:01.49,0.07,1.41,1,5,by_term,20
84028,0:01.48,0.06,1.42,1,5,by_term,21
84228,0:01.51,0.06,1.44,1,5,by_term,22
84216,0:01.45,0.1,1.35,1,5,by_term,23
83828,0:01.47,0.07,1.39,1,5,by_term,24
84340,0:01.48,0.06,1.4,1,5,by_term,25
84236,0:01.51,0.07,1.43,1,5,by_term,26
83928,0:01.45,0.08,1.37,1,5,by_term,27
84288,0:01.47,0.05,1.42,1,5,by_term,28
83928,0:01.47,0.08,1.39,1,5,by_term,29
84112,0:01.51,0.04,1.46,1,5,by_term,30
83924,0:01.47,0.08,1.37,1,6,by_term,1
84084,0:01.47,0.08,1.39,1,6,by_term,2
84416,0:01.47,0.05,1.42,1,6,by_term,3
83820,0:01.46,0.04,1.4,1,6,by_term,4
84244,0:01.47,0.07,1.39,1,6,by_term,5
83940,0:01.46,0.06,1.39,1,6,by_term,6
83972,0:01.43,0.04,1.38,1,6,by_term,7
83776,0:01.49,0.06,1.43,1,6,by_term,8
83816,0:01.44,0.03,1.4,1,6,by_term,9
83972,0:01.47,0.04,1.42,1,6,by_term,10
84072,0:01.42,0.05,1.35,1,6,by_term,11
83944,0:01.41,0.08,1.33,1,6,by_term,12
84320,0:01.42,0.06,1.36,1,6,by_term,13
84008,0:01.47,0.05,1.41,1,6,by_term,14
83852,0:01.48,0.04,1.43,1,6,by_term,15
84360,0:01.43,0.04,1.38,1,6,by_term,16
83720,0:01.49,0.04,1.45,1,6,by_term,17
83792,0:01.45,0.04,1.4,1,6,by_term,18
84284,0:01.49,0.07,1.41,1,6,by_term,19
84036,0:01.47,0.04,1.42,1,6,by_term,20
84408,0:01.48,0.05,1.42,1,6,by_term,21
84400,0:01.46,0.06,1.4,1,6,by_term,22
83828,0:01.42,0.05,1.36,1,6,by_term,23
84228,0:01.47,0.04,1.4,1,6,by_term,24
83956,0:01.52,0.05,1.46,1,6,by_term,25
84148,0:01.47,0.05,1.42,1,6,by_term,26
83920,0:01.48,0.03,1.44,1,6,by_term,27
84328,0:01.45,0.07,1.37,1,6,by_term,28
83964,0:01.48,0.03,1.44,1,6,by_term,29
84008,0:01.44,0.07,1.35,1,6,by_term,30
84340,0:01.45,0.04,1.39,1,7,by_term,1
84316,0:01.44,0.04,1.39,1,7,by_term,2
84404,0:01.49,0.04,1.44,1,7,by_term,3
84336,0:01.47,0.05,1.4,1,7,by_term,4
83980,0:01.46,0.04,1.41,1,7,by_term,5
84132,0:01.50,0.06,1.44,1,7,by_term,6
84216,0:01.49,0.05,1.43,1,7,by_term,7
84052,0:01.50,0.06,1.42,1,7,by_term,8
84052,0:01.51,0.05,1.45,1,7,by_term,9
83960,0:01.50,0.07,1.42,1,7,by_term,10
84000,0:01.47,0.07,1.38,1,7,by_term,11
84452,0:01.49,0.05,1.43,1,7,by_term,12
84084,0:01.46,0.04,1.4,1,7,by_term,13
84164,0:01.49,0.06,1.41,1,7,by_term,14
83996,0:01.49,0.06,1.42,1,7,by_term,15
84032,0:01.46,0.05,1.4,1,7,by_term,16
83992,0:01.48,0.04,1.43,1,7,by_term,17
84344,0:01.46,0.06,1.39,1,7,by_term,18
84052,0:01.44,0.06,1.38,1,7,by_term,19
83856,0:01.52,0.08,1.44,1,7,by_term,20
84256,0:01.51,0.07,1.43,1,7,by_term,21
84020,0:01.47,0.07,1.38,1,7,by_term,22
83788,0:01.43,0.06,1.37,1,7,by_term,23
83864,0:01.47,0.06,1.4,1,7,by_term,24
84012,0:01.47,0.05,1.4,1,7,by_term,25
83944,0:01.48,0.06,1.41,1,7,by_term,26
84008,0:01.50,0.06,1.44,1,7,by_term,27
83772,0:01.47,0.06,1.4,1,7,by_term,28
83804,0:01.43,0.03,1.4,1,7,by_term,29
83940,0:01.41,0.04,1.35,1,7,by_term,30
83996,0:01.41,0.08,1.3,1,8,by_term,1
83944,0:01.40,0.04,1.35,1,8,by_term,2
83916,0:01.43,0.05,1.36,1,8,by_term,3
83956,0:01.43,0.06,1.36,1,8,by_term,4
84008,0:01.49,0.07,1.41,1,8,by_term,5
83960,0:01.43,0.04,1.38,1,8,by_term,6
83964,0:01.44,0.05,1.38,1,8,by_term,7
84200,0:01.44,0.05,1.38,1,8,by_term,8
83960,0:01.45,0.06,1.38,1,8,by_term,9
84012,0:01.46,0.08,1.38,1,8,by_term,10
84356,0:01.43,0.06,1.37,1,8,by_term,11
84428,0:01.44,0.06,1.37,1,8,by_term,12
83940,0:01.45,0.07,1.37,1,8,by_term,13
84244,0:01.46,0.06,1.4,1,8,by_term,14
84028,0:01.44,0.02,1.41,1,8,by_term,15
83928,0:01.41,0.05,1.35,1,8,by_term,16
83840,0:01.47,0.06,1.41,1,8,by_term,17
83960,0:01.48,0.06,1.41,1,8,by_term,18
84432,0:01.50,0.02,1.47,1,8,by_term,19
83984,0:01.51,0.04,1.46,1,8,by_term,20
84360,0:01.47,0.06,1.4,1,8,by_term,21
83944,0:01.47,0.04,1.43,1,8,by_term,22
84256,0:01.49,0.04,1.42,1,8,by_term,23
84132,0:01.50,0.05,1.44,1,8,by_term,24
83960,0:01.48,0.07,1.41,1,8,by_term,25
84288,0:01.52,0.04,1.47,1,8,by_term,26
83980,0:01.50,0.04,1.45,1,8,by_term,27
83876,0:01.46,0.06,1.39,1,8,by_term,28
84020,0:01.44,0.06,1.37,1,8,by_term,29
83848,0:01.47,0.04,1.4,1,8,by_term,30
83960,0:01.46,0.03,1.42,1,9,by_term,1
83808,0:01.42,0.06,1.35,1,9,by_term,2
83996,0:01.45,0.05,1.39,1,9,by_term,3
84392,0:01.48,0.05,1.42,1,9,by_term,4
84336,0:01.46,0.06,1.4,1,9,by_term,5
84348,0:01.47,0.02,1.43,1,9,by_term,6
84224,0:01.50,0.06,1.44,1,9,by_term,7
84288,0:01.51,0.05,1.46,1,9,by_term,8
84044,0:01.48,0.05,1.42,1,9,by_term,9
83976,0:01.50,0.06,1.44,1,9,by_term,10
83768,0:01.46,0.04,1.39,1,9,by_term,11
84152,0:01.49,0.07,1.4,1,9,by_term,12
84108,0:01.47,0.07,1.39,1,9,by_term,13
83908,0:01.47,0.07,1.4,1,9,by_term,14
84316,0:01.46,0.08,1.38,1,9,by_term,15
84056,0:01.48,0.06,1.4,1,9,by_term,16
84376,0:01.46,0.05,1.39,1,9,by_term,17
83988,0:01.50,0.06,1.43,1,9,by_term,18
83956,0:01.41,0.03,1.38,1,9,by_term,19
84112,0:01.53,0.05,1.46,1,9,by_term,20
83956,0:01.48,0.07,1.4,1,9,by_term,21
84012,0:01.48,0.07,1.4,1,9,by_term,22
83828,0:01.58,0.07,1.48,1,9,by_term,23
83976,0:01.48,0.03,1.45,1,9,by_term,24
83976,0:01.49,0.05,1.43,1,9,by_term,25
83980,0:01.50,0.05,1.44,1,9,by_term,26
83980,0:01.50,0.08,1.4,1,9,by_term,27
83996,0:01.45,0.08,1.36,1,9,by_term,28
84320,0:01.45,0.07,1.37,1,9,by_term,29
83868,0:01.43,0.03,1.39,1,9,by_term,30
83972,0:01.52,0.04,1.47,1,10,by_term,1
84228,0:01.51,0.05,1.44,1,10,by_term,2
84208,0:01.49,0.07,1.41,1,10,by_term,3
84000,0:01.43,0.06,1.37,1,10,by_term,4
83712,0:01.47,0.07,1.39,1,10,by_term,5
83976,0:01.46,0.03,1.42,1,10,by_term,6
84288,0:01.49,0.04,1.43,1,10,by_term,7
83832,0:01.44,0.04,1.4,1,10,by_term,8
83904,0:01.49,0.04,1.44,1,10,by_term,9
83844,0:01.47,0.04,1.42,1,10,by_term,10
84212,0:01.45,0.04,1.4,1,10,by_term,11
83884,0:01.49,0.06,1.42,1,10,by_term,12
83808,0:01.49,0.06,1.43,1,10,by_term,13
84100,0:01.47,0.04,1.42,1,10,by_term,14
83932,0:01.51,0.06,1.45,1,10,by_term,15
84084,0:01.47,0.05,1.42,1,10,by_term,16
84232,0:01.46,0.05,1.4,1,10,by_term,17
84168,0:01.46,0.05,1.41,1,10,by_term,18
84432,0:01.54,0.06,1.45,1,10,by_term,19
83936,0:01.46,0.06,1.4,1,10,by_term,20
83932,0:01.48,0.06,1.42,1,10,by_term,21
84244,0:01.47,0.04,1.42,1,10,by_term,22
84144,0:01.48,0.04,1.44,1,10,by_term,23
84028,0:01.49,0.07,1.42,1,10,by_term,24
84452,0:01.45,0.04,1.4,1,10,by_term,25
83896,0:01.49,0.06,1.42,1,10,by_term,26
83800,0:01.44,0.06,1.38,1,10,by_term,27
84044,0:01.50,0.06,1.43,1,10,by_term,28
83940,0:01.45,0.06,1.38,1,10,by_term,29
84048,0:01.46,0.04,1.41,1,10,by_term,30
83972,0:01.44,0.04,1.38,1,11,by_term,1
83868,0:01.48,0.06,1.42,1,11,by_term,2
84336,0:01.47,0.06,1.4,1,11,by_term,3
84060,0:01.44,0.06,1.37,1,11,by_term,4
84020,0:01.46,0.06,1.39,1,11,by_term,5
84028,0:01.47,0.04,1.42,1,11,by_term,6
84136,0:01.45,0.06,1.39,1,11,by_term,7
84412,0:01.47,0.06,1.39,1,11,by_term,8
84328,0:01.43,0.06,1.37,1,11,by_term,9
84336,0:01.47,0.06,1.39,1,11,by_term,10
84308,0:01.45,0.03,1.4,1,11,by_term,11
84132,0:01.47,0.08,1.37,1,11,by_term,12
84276,0:01.46,0.04,1.41,1,11,by_term,13
83796,0:01.43,0.04,1.38,1,11,by_term,14
83960,0:01.47,0.04,1.42,1,11,by_term,15
84420,0:01.45,0.04,1.4,1,11,by_term,16
84008,0:01.50,0.06,1.42,1,11,by_term,17
83976,0:01.46,0.07,1.39,1,11,by_term,18
83960,0:01.46,0.06,1.4,1,11,by_term,19
84008,0:01.45,0.05,1.4,1,11,by_term,20
84144,0:01.46,0.07,1.39,1,11,by_term,21
84004,0:01.46,0.06,1.4,1,11,by_term,22
83964,0:01.48,0.04,1.44,1,11,by_term,23
84008,0:01.42,0.04,1.38,1,11,by_term,24
83996,0:01.42,0.08,1.34,1,11,by_term,25
84008,0:01.44,0.02,1.41,1,11,by_term,26
83712,0:01.46,0.08,1.37,1,11,by_term,27
83960,0:01.50,0.06,1.43,1,11,by_term,28
84200,0:01.44,0.03,1.4,1,11,by_term,29
83924,0:01.46,0.05,1.4,1,11,by_term,30
83956,0:01.44,0.06,1.38,1,12,by_term,1
84336,0:01.47,0.06,1.4,1,12,by_term,2
84240,0:01.47,0.06,1.41,1,12,by_term,3
83924,0:01.47,0.08,1.39,1,12,by_term,4
83992,0:01.47,0.06,1.4,1,12,by_term,5
83980,0:01.47,0.05,1.41,1,12,by_term,6
83944,0:01.44,0.09,1.34,1,12,by_term,7
84452,0:01.49,0.05,1.42,1,12,by_term,8
84264,0:01.48,0.02,1.44,1,12,by_term,9
83916,0:01.48,0.06,1.41,1,12,by_term,10
84360,0:01.53,0.08,1.45,1,12,by_term,11
83952,0:01.50,0.05,1.43,1,12,by_term,12
83796,0:01.45,0.06,1.38,1,12,by_term,13
83964,0:01.50,0.05,1.43,1,12,by_term,14
83976,0:01.45,0.06,1.38,1,12,by_term,15
83952,0:01.45,0.05,1.4,1,12,by_term,16
84352,0:01.47,0.07,1.39,1,12,by_term,17
84268,0:01.48,0.04,1.43,1,12,by_term,18
83932,0:01.49,0.06,1.41,1,12,by_term,19
83996,0:01.45,0.05,1.39,1,12,by_term,20
84236,0:01.48,0.07,1.4,1,12,by_term,21
84012,0:01.46,0.06,1.4,1,12,by_term,22
84360,0:01.47,0.06,1.39,1,12,by_term,23
84420,0:01.51,0.06,1.43,1,12,by_term,24
83764,0:01.46,0.07,1.38,1,12,by_term,25
84388,0:01.49,0.04,1.42,1,12,by_term,26
84096,0:01.47,0.04,1.42,1,12,by_term,27
84344,0:01.44,0.06,1.37,1,12,by_term,28
83980,0:01.48,0.05,1.42,1,12,by_term,29
84256,0:01.46,0.06,1.4,1,12,by_term,30
84468,0:01.48,0.07,1.4,1,13,by_term,1
84332,0:01.40,0.04,1.36,1,13,by_term,2
84188,0:01.40,0.07,1.32,1,13,by_term,3
84324,0:01.40,0.03,1.36,1,13,by_term,4
83924,0:01.36,0.06,1.29,1,13,by_term,5
83792,0:01.45,0.03,1.41,1,13,by_term,6
83956,0:01.43,0.05,1.37,1,13,by_term,7
84316,0:01.46,0.04,1.4,1,13,by_term,8
83896,0:01.46,0.05,1.4,1,13,by_term,9
84368,0:01.43,0.06,1.37,1,13,by_term,10
84048,0:01.42,0.07,1.34,1,13,by_term,11
83856,0:01.41,0.05,1.35,1,13,by_term,12
83800,0:01.46,0.03,1.42,1,13,by_term,13
84244,0:01.41,0.08,1.32,1,13,by_term,14
84316,0:01.44,0.04,1.39,1,13,by_term,15
83804,0:01.47,0.04,1.42,1,13,by_term,16
84336,0:01.45,0.05,1.39,1,13,by_term,17
84376,0:01.43,0.07,1.36,1,13,by_term,18
83960,0:01.42,0.04,1.37,1,13,by_term,19
84060,0:01.47,0.04,1.42,1,13,by_term,20
84036,0:01.58,0.08,1.48,1,13,by_term,21
83816,0:01.67,0.05,1.59,1,13,by_term,22
84260,0:01.48,0.06,1.42,1,13,by_term,23
83812,0:01.36,0.05,1.3,1,13,by_term,24
83952,0:01.35,0.06,1.28,1,13,by_term,25
83936,0:01.37,0.06,1.31,1,13,by_term,26
84344,0:01.76,0.08,1.67,1,13,by_term,27
84372,0:01.54,0.08,1.45,1,13,by_term,28
84360,0:01.29,0.04,1.24,1,13,by_term,29
83844,0:01.23,0.04,1.18,1,13,by_term,30
84132,0:01.25,0.04,1.2,1,14,by_term,1
83984,0:01.23,0.04,1.19,1,14,by_term,2
83992,0:01.29,0.04,1.25,1,14,by_term,3
84044,0:01.34,0.06,1.28,1,14,by_term,4
84020,0:01.33,0.06,1.26,1,14,by_term,5
84012,0:01.28,0.04,1.23,1,14,by_term,6
83984,0:01.27,0.04,1.22,1,14,by_term,7
83948,0:01.29,0.04,1.24,1,14,by_term,8
83784,0:01.24,0.04,1.18,1,14,by_term,9
84096,0:01.25,0.04,1.2,1,14,by_term,10
84340,0:01.23,0.04,1.18,1,14,by_term,11
84416,0:01.22,0.04,1.17,1,14,by_term,12
83988,0:01.23,0.04,1.18,1,14,by_term,13
84360,0:01.23,0.04,1.19,1,14,by_term,14
83992,0:01.53,0.06,1.46,1,14,by_term,15
83944,0:01.47,0.07,1.39,1,14,by_term,16
84040,0:01.37,0.08,1.28,1,14,by_term,17
83976,0:01.50,0.03,1.46,1,14,by_term,18
84248,0:01.50,0.06,1.44,1,14,by_term,19
84040,0:01.45,0.08,1.35,1,14,by_term,20
83972,0:01.40,0.05,1.35,1,14,by_term,21
84004,0:01.38,0.04,1.32,1,14,by_term,22
84416,0:01.46,0.08,1.38,1,14,by_term,23
84448,0:01.47,0.07,1.4,1,14,by_term,24
83976,0:01.44,0.02,1.4,1,14,by_term,25
84168,0:01.28,0.04,1.24,1,14,by_term,26
83988,0:01.29,0.06,1.23,1,14,by_term,27
84368,0:01.39,0.07,1.32,1,14,by_term,28
84368,0:01.24,0.06,1.18,1,14,by_term,29
83984,0:01.22,0.04,1.17,1,14,by_term,30
84156,0:01.28,0.06,1.22,1,15,by_term,1
84020,0:01.70,0.08,1.58,1,15,by_term,2
84032,0:01.50,0.04,1.45,1,15,by_term,3
84148,0:01.29,0.03,1.25,1,15,by_term,4
83976,0:01.22,0.04,1.17,1,15,by_term,5
84376,0:01.20,0.04,1.15,1,15,by_term,6
83996,0:01.17,0.03,1.13,1,15,by_term,7
83988,0:01.19,0.03,1.14,1,15,by_term,8
84188,0:01.21,0.06,1.15,1,15,by_term,9
83708,0:01.19,0.02,1.16,1,15,by_term,10
84092,0:01.17,0.07,1.09,1,15,by_term,11
83940,0:01.26,0.02,1.24,1,15,by_term,12
83948,0:01.40,0.08,1.32,1,15,by_term,13
83912,0:01.35,0.06,1.28,1,15,by_term,14
84272,0:01.26,0.04,1.22,1,15,by_term,15
83932,0:01.28,0.04,1.23,1,15,by_term,16
83832,0:01.19,0.02,1.16,1,15,by_term,17
84248,0:01.21,0.04,1.17,1,15,by_term,18
84068,0:01.23,0.05,1.18,1,15,by_term,19
84328,0:01.46,0.04,1.42,1,15,by_term,20
84108,0:01.43,0.04,1.38,1,15,by_term,21
84084,0:01.53,0.04,1.48,1,15,by_term,22
83784,0:01.41,0.06,1.35,1,15,by_term,23
84064,0:01.43,0.06,1.37,1,15,by_term,24
84064,0:01.34,0.06,1.28,1,15,by_term,25
83980,0:01.28,0.03,1.24,1,15,by_term,26
83980,0:01.39,0.06,1.31,1,15,by_term,27
84108,0:01.47,0.09,1.37,1,15,by_term,28
84360,0:01.27,0.03,1.23,1,15,by_term,29
84004,0:01.28,0.05,1.22,1,15,by_term,30
88868,0:08.52,1.58,6.93,2,1,by_document,1
89020,0:09.51,1.92,7.55,2,1,by_document,2
89280,0:09.57,1.8,7.76,2,1,by_document,3
89024,0:08.75,1.48,7.26,2,1,by_document,4
88944,0:08.19,1.58,6.6,2,1,by_document,5
89064,0:10.50,2.09,8.35,2,1,by_document,6
89036,0:09.93,2.07,7.82,2,1,by_document,7
88932,0:10.55,2.03,8.5,2,1,by_document,8
88752,0:10.65,1.85,8.77,2,1,by_document,9
88924,0:10.40,1.81,8.56,2,1,by_document,10
88688,0:09.36,1.72,7.62,2,1,by_document,11
88956,0:09.37,1.87,7.49,2,1,by_document,12
88844,0:09.01,1.64,7.34,2,1,by_document,13
88988,0:09.07,1.67,7.36,2,1,by_document,14
88984,0:10.44,1.92,8.42,2,1,by_document,15
88828,0:10.70,1.9,8.78,2,1,by_document,16
89140,0:09.93,1.8,8.1,2,1,by_document,17
89004,0:09.49,1.57,7.91,2,1,by_document,18
89452,0:08.95,1.58,7.36,2,1,by_document,19
88872,0:09.79,1.85,7.92,2,1,by_document,20
89208,0:09.63,1.78,7.83,2,1,by_document,21
89352,0:09.59,1.86,7.67,2,1,by_document,22
88928,0:11.21,2.05,9.1,2,1,by_document,23
88856,0:10.63,1.66,8.48,2,1,by_document,24
88936,0:12.60,2.26,10.24,2,1,by_document,25
89088,0:10.14,1.85,8.28,2,1,by_document,26
88996,0:10.26,1.77,8.45,2,1,by_document,27
88956,0:09.29,1.74,7.54,2,1,by_document,28
89016,0:08.42,1.49,6.92,2,1,by_document,29
89004,0:08.18,1.65,6.5,2,1,by_document,30
89084,0:08.53,1.59,6.93,2,2,by_document,1
89172,0:08.35,1.64,6.7,2,2,by_document,2
89040,0:09.03,1.65,7.37,2,2,by_document,3
88948,0:08.94,1.76,7.17,2,2,by_document,4
89060,0:09.19,1.75,7.42,2,2,by_document,5
88928,0:09.12,1.75,7.35,2,2,by_document,6
88972,0:09.85,1.63,8.06,2,2,by_document,7
89004,0:08.28,1.6,6.67,2,2,by_document,8
88740,0:08.43,1.56,6.85,2,2,by_document,9
89016,0:08.12,1.53,6.58,2,2,by_document,10
88832,0:08.93,1.71,7.2,2,2,by_document,11
89100,0:10.18,1.81,8.34,2,2,by_document,12
88828,0:10.49,1.98,8.49,2,2,by_document,13
89052,0:09.91,2.02,7.87,2,2,by_document,14
89052,0:10.22,1.91,8.3,2,2,by_document,15
88956,0:10.30,1.95,8.33,2,2,by_document,16
88964,0:09.06,1.64,7.4,2,2,by_document,17
89040,0:09.27,1.89,7.32,2,2,by_document,18
89068,0:09.68,1.7,7.96,2,2,by_document,19
89392,0:09.64,1.82,7.81,2,2,by_document,20
88788,0:09.56,1.88,7.67,2,2,by_document,21
89348,0:09.51,1.77,7.72,2,2,by_document,22
89180,0:09.65,1.78,7.84,2,2,by_document,23
88996,0:09.50,1.84,7.65,2,2,by_document,24
88936,0:09.72,1.9,7.8,2,2,by_document,25
88812,0:08.95,1.72,7.2,2,2,by_document,26
89444,0:08.69,1.56,7.12,2,2,by_document,27
89316,0:08.00,1.55,6.44,2,2,by_document,28
89048,0:07.91,1.54,6.36,2,2,by_document,29
88936,0:08.52,1.75,6.72,2,2,by_document,30
88852,0:10.80,2.21,8.53,2,3,by_document,1
88976,0:11.50,2.04,9.39,2,3,by_document,2
88952,0:09.00,1.63,7.35,2,3,by_document,3
89176,0:10.39,2.07,8.31,2,3,by_document,4
88960,0:09.84,1.81,8.01,2,3,by_document,5
89020,0:11.63,2.48,9.02,2,3,by_document,6
89016,0:12.24,1.9,10.16,2,3,by_document,7
89044,0:11.17,2.13,8.93,2,3,by_document,8
89016,0:11.44,2.14,9.18,2,3,by_document,9
89012,0:10.30,1.98,8.29,2,3,by_document,10
88964,0:10.55,2.0,8.54,2,3,by_document,11
89332,0:09.24,1.58,7.61,2,3,by_document,12
89340,0:08.17,1.38,6.79,2,3,by_document,13
88820,0:09.42,1.78,7.52,2,3,by_document,14
89384,0:10.19,1.9,8.26,2,3,by_document,15
89304,0:09.16,1.66,7.48,2,3,by_document,16
89448,0:08.47,1.49,6.96,2,3,by_document,17
89132,0:08.09,1.59,6.49,2,3,by_document,18
89008,0:08.32,1.7,6.52,2,3,by_document,19
88876,0:07.99,1.52,6.46,2,3,by_document,20
89056,0:08.19,1.44,6.74,2,3,by_document,21
88740,0:08.09,1.6,6.49,2,3,by_document,22
89168,0:07.95,1.48,6.46,2,3,by_document,23
89032,0:08.01,1.53,6.47,2,3,by_document,24
88892,0:07.96,1.55,6.4,2,3,by_document,25
88976,0:08.00,1.56,6.42,2,3,by_document,26
88948,0:08.00,1.57,6.42,2,3,by_document,27
88932,0:07.90,1.4,6.49,2,3,by_document,28
88944,0:07.87,1.66,6.2,2,3,by_document,29
89492,0:07.89,1.6,6.28,2,3,by_document,30
89000,0:07.91,1.46,6.44,2,4,by_document,1
88836,0:07.87,1.48,6.39,2,4,by_document,2
89332,0:07.95,1.55,6.38,2,4,by_document,3
89016,0:08.21,1.62,6.57,2,4,by_document,4
89476,0:07.94,1.52,6.4,2,4,by_document,5
88796,0:08.00,1.6,6.38,2,4,by_document,6
89280,0:08.57,1.54,7.02,2,4,by_document,7
88672,0:07.75,1.44,6.3,2,4,by_document,8
88844,0:10.93,2.06,8.74,2,4,by_document,9
88812,0:09.09,1.72,7.35,2,4,by_document,10
88940,0:08.47,1.58,6.88,2,4,by_document,11
88980,0:08.21,1.62,6.57,2,4,by_document,12
88932,0:08.25,1.55,6.65,2,4,by_document,13
89040,0:08.29,1.54,6.75,2,4,by_document,14
88928,0:09.16,1.88,7.26,2,4,by_document,15
88852,0:08.34,1.72,6.62,2,4,by_document,16
89456,0:08.20,1.46,6.73,2,4,by_document,17
89280,0:08.11,1.5,6.6,2,4,by_document,18
88928,0:08.01,1.59,6.41,2,4,by_document,19
89284,0:08.02,1.64,6.36,2,4,by_document,20
88972,0:08.16,1.54,6.6,2,4,by_document,21
88812,0:08.19,1.62,6.57,2,4,by_document,22
89292,0:08.14,1.6,6.51,2,4,by_document,23
88820,0:08.24,1.55,6.68,2,4,by_document,24
89016,0:08.11,1.59,6.5,2,4,by_document,25
88976,0:08.02,1.5,6.52,2,4,by_document,26
89056,0:10.54,1.87,8.56,2,4,by_document,27
88988,0:08.80,1.62,7.16,2,4,by_document,28
88804,0:08.31,1.63,6.67,2,4,by_document,29
89080,0:08.13,1.55,6.57,2,4,by_document,30
89008,0:08.62,1.58,7.01,2,5,by_document,1
89340,0:08.14,1.52,6.61,2,5,by_document,2
88956,0:08.86,1.72,7.13,2,5,by_document,3
89012,0:09.19,1.7,7.48,2,5,by_document,4
89008,0:08.32,1.64,6.67,2,5,by_document,5
89152,0:08.21,1.59,6.59,2,5,by_document,6
89024,0:07.89,1.42,6.46,2,5,by_document,7
89368,0:08.12,1.52,6.59,2,5,by_document,8
89172,0:07.74,1.47,6.26,2,5,by_document,9
89524,0:07.62,1.42,6.19,2,5,by_document,10
88916,0:07.73,1.5,6.22,2,5,by_document,11
88940,0:07.74,1.36,6.37,2,5,by_document,12
89112,0:08.48,1.6,6.8,2,5,by_document,13
88960,0:08.28,1.51,6.76,2,5,by_document,14
