word,doc_id:freq
entrado,"[(55, 1), (85, 1), (161, 1), (204, 1), (216, 1), (223, 1)]"
restantes,"[(55, 1), (89, 1), (125, 1)]"
despediu,"[(55, 1)]"
times,"[(55, 1), (117, 1), (119, 1), (241, 2)]"
sonora,"[(55, 1), (197, 1)]"
ovação,"[(55, 1), (56, 1)]"
amistoso,"[(56, 1), (61, 1), (115, 1)]"
Espanyol,"[(56, 1)]"
festejou,"[(56, 1)]"
Albacete,"[(56, 1)]"
Troféu,"[(56, 1)]"
Gamper,"[(56, 2)]"
diabinho,"[(56, 1)]"
Fabio,"[(56, 1), (155, 2)]"
Capello,"[(56, 1)]"
aparição,"[(56, 1), (77, 1), (128, 1)]"
punhado,"[(56, 1), (106, 1), (204, 1), (243, 1)]"
rendia,"[(56, 1)]"
alviceleste,"[(56, 1)]"
desencontrada,"[(56, 1)]"
ciclotímica,"[(56, 1)]"
descontínua,"[(56, 1)]"
simbiótica,"[(56, 1)]"
retornou,"[(56, 1), (105, 1), (214, 1), (243, 2)]"
Uruguai,"[(56, 1), (86, 4), (103, 3), (164, 1), (223, 4)]"
Mendoza,"[(56, 1)]"
Rendido,"[(56, 1)]"
expande,"[(56, 1)]"
Benito,"[(56, 2)]"
Villamarín,"[(56, 2)]"
exibição,"[(56, 2), (173, 3), (197, 1)]"
retumbou,"[(56, 1)]"
arquibancada,"[(56, 1)]"
Betis,"[(56, 2)]"
recordo,"[(56, 1)]"
ovacionado,"[(56, 1)]"
33º,"[(56, 1)]"
catártico,"[(56, 1)]"
sincero,"[(56, 1)]"
façanha,"[(56, 2), (83, 1), (108, 1), (183, 1)]"
rosarino,"[(56, 1)]"
Parecem,"[(56, 1), (231, 1)]"
inesgotáveis,"[(56, 1)]"
renovação,"[(56, 1), (102, 1), (120, 1), (177, 1), (226, 1), (247, 2)]"
relativizem,"[(56, 1)]"
desenrolando,"[(56, 1), (87, 1)]"
fonte,"[(56, 2), (64, 1), (101, 1), (114, 1), (164, 1), (180, 1), (195, 1), (207, 1), (242, 1), (245, 1), (246, 1)]"
Esportiva,"[(56, 1), (114, 4)]"
Joan,"[(56, 1), (117, 1), (174, 3)]"
pragmático,"[(56, 1), (149, 1)]"
confusões,"[(56, 1)]"
rolos,"[(56, 1)]"
trilhos,"[(56, 1), (126, 1), (200, 1)]"
interlocutor,"[(56, 1), (101, 2), (220, 1)]"
recuperá-lo,"[(56, 1)]"
Evitou,"[(56, 1)]"
tolices,"[(56, 1)]"
maus,"[(56, 1), (120, 1), (160, 2), (195, 3), (248, 1)]"
esqueceu,"[(56, 1)]"
más,"[(56, 1), (109, 1), (176, 1)]"
vibrações,"[(56, 1)]"
Arturo,"[(56, 1)]"
Vidal,"[(56, 1)]"
duras,"[(56, 1), (103, 1), (116, 1), (128, 1), (193, 2), (234, 1)]"
Criado,"[(56, 1)]"
condução,"[(56, 1), (172, 1), (232, 1)]"
Valdés,"[(56, 1)]"
Puyol,"[(56, 1)]"
Xavi,"[(56, 1)]"
rompeu,"[(56, 1), (104, 1), (106, 1), (120, 1), (137, 1)]"
autoimposto,"[(56, 1)]"
Falará,"[(56, 1)]"
afirmavam,"[(56, 1)]"
elogiar,"[(56, 1), (205, 1)]"
referindo-se,"[(56, 1), (159, 1), (163, 1), (165, 1), (246, 2)]"
tático,"[(56, 1)]"
Sucesso,"[(56, 1)]"
muda,"[(56, 1), (58, 1), (68, 2), (124, 1), (129, 1), (132, 1), (145, 1), (188, 1), (196, 1), (239, 1), (241, 1)]"
meteu,"[(56, 1), (106, 1), (181, 1)]"
golaços,"[(56, 1)]"
modificação,"[(56, 1)]"
sintonia,"[(56, 1), (72, 1), (129, 1)]"
segredo,"[(56, 1), (134, 1)]"
senão,"[(56, 1), (95, 1), (151, 1)]"
Leo,"[(56, 2)]"
perfeição,"[(56, 1)]"
pense,"[(56, 1), (68, 1), (162, 1)]"
pretendia,"[(56, 1), (62, 1), (164, 1)]"
pesos-pesados,"[(56, 1)]"
descontente,"[(56, 1)]"
cogitação,"[(56, 1)]"
complexas,"[(56, 1), (142, 1), (188, 1)]"
Deixou-se,"[(56, 1)]"
Rijkaard,"[(56, 2)]"
Entregou-se,"[(56, 1)]"
Respeitou,"[(56, 1)]"
Luis,"[(56, 2), (64, 1), (69, 2), (72, 1), (105, 1), (113, 1), (223, 1)]"
Enrique,"[(56, 2), (203, 1)]"
contemplativo,"[(56, 1)]"
Vilanova,"[(56, 1)]"
Martino,"[(56, 1)]"
carinhoso,"[(56, 1)]"
microfones,"[(56, 1)]"
Valverde,"[(56, 2)]"
redefiniu,"[(56, 1)]"
centroavante,"[(56, 1), (167, 1)]"
4-4-2,"[(56, 1)]"
compartilhando,"[(56, 1), (210, 1)]"
Higuaín,"[(56, 1)]"
Jogou,"[(56, 1)]"
Guardiola,"[(56, 1)]"
planta,"[(56, 1)]"
pingo,"[(56, 1)]"
apetite,"[(56, 1), (138, 1), (175, 1)]"
goleador,"[(56, 1)]"
somou,"[(56, 1)]"
periférico,"[(56, 1)]"
Praticamente,"[(56, 1), (111, 1)]"
aspirações,"[(56, 1), (104, 1), (168, 1)]"
individuais,"[(56, 1), (73, 1), (75, 1), (170, 1), (209, 1), (210, 1), (234, 1), (243, 1)]"
Chuteiras,"[(56, 1)]"
Ouro,"[(56, 1), (157, 1), (186, 2), (192, 1), (197, 1)]"
fraterna,"[(56, 1)]"
Pep,"[(56, 1)]"
Tridente,"[(56, 1)]"
Restam,"[(56, 1)]"
resigna,"[(56, 1)]"
260,"[(56, 1)]"
infinito,"[(56, 1)]"
ansiedade,"[(57, 2), (116, 1), (216, 1), (238, 2)]"
melhorando,"[(57, 1), (210, 1)]"
voltarei,"[(57, 1), (68, 1)]"
Cadena,"[(57, 1)]"
Pensei,"[(57, 1), (216, 1)]"
depressa,"[(57, 1), (108, 1), (161, 1)]"
cheguei,"[(57, 2), (113, 1)]"
comecei,"[(57, 2), (108, 2), (150, 1), (157, 1), (179, 1), (194, 1)]"
preferiu,"[(57, 1), (59, 1), (94, 1), (139, 1)]"
lesão,"[(57, 1), (70, 1), (73, 2), (229, 1)]"
preocupa,"[(57, 1), (131, 1), (216, 1)]"
Zizou,"[(57, 1)]"
grandíssimo,"[(57, 1)]"
treinar,"[(57, 1), (129, 1), (248, 1)]"
Vi,"[(57, 1), (194, 1)]"
Casemiro,"[(57, 1), (120, 1)]"
nervoso,"[(57, 1)]"
Lopetegui,"[(57, 2), (70, 1)]"
competimos,"[(57, 1)]"
possamos,"[(57, 1), (156, 1), (189, 1)]"
salientou,"[(57, 1), (82, 1), (141, 1)]"
optou,"[(57, 1), (64, 1), (65, 1), (75, 1), (248, 1)]"
risos,"[(57, 1), (196, 2)]"
jogaremos,"[(57, 1)]"
falo,"[(57, 1), (68, 1), (248, 1)]"
Vejo-me,"[(57, 1)]"
estaria,"[(57, 1), (74, 1), (79, 1), (96, 1), (161, 1), (194, 1), (227, 1), (228, 1)]"
ganhá-la,"[(57, 1)]"
estarei,"[(57, 1)]"
Fico,"[(57, 1), (59, 1), (207, 3), (216, 1)]"
ansioso,"[(57, 1)]"
trabalhamos,"[(57, 1), (240, 1)]"
Enfrento,"[(57, 1)]"
assinar,"[(57, 1), (161, 1), (241, 1)]"
escuto,"[(57, 2)]"
treinadores,"[(57, 1), (120, 1), (241, 1)]"
nutre,"[(57, 1)]"
jogasse,"[(57, 1)]"
despedida,"[(57, 1), (78, 1), (94, 1)]"
paciência,"[(57, 1), (186, 1)]"
madridista,"[(57, 1)]"
doeu,"[(57, 1)]"
pré-temporada,"[(57, 1)]"
cruzam,"[(58, 1), (91, 1)]"
incentivam,"[(58, 1)]"
greve,"[(58, 1), (156, 5), (165, 1), (204, 2), (247, 1)]"
espanholas,"[(58, 1), (74, 1), (155, 1), (174, 1), (248, 9)]"
Motivos,"[(58, 1)]"
paralisação,"[(58, 1), (80, 1), (131, 1), (184, 1)]"
faltam,"[(58, 1), (75, 1)]"
Assédio,"[(58, 1)]"
moral,"[(58, 1), (102, 1), (145, 2), (148, 1), (160, 2), (172, 1), (181, 1), (197, 1), (213, 1), (248, 1)]"
feminicídios,"[(58, 1)]"
salariais,"[(58, 1)]"
desestímulo,"[(58, 2)]"
inibe,"[(58, 1)]"
sozinhos,"[(58, 1), (88, 1), (104, 1), (124, 1), (188, 1)]"
Paramos,"[(58, 1)]"
adaptações,"[(58, 1)]"
chefiada,"[(58, 1)]"
fortalecemos,"[(58, 1)]"
bandeiras,"[(58, 2), (171, 1), (215, 1), (229, 1), (237, 1), (244, 1)]"
valorização,"[(58, 1), (117, 1), (125, 1), (170, 1)]"
sermos,"[(58, 1)]"
espelho,"[(58, 1), (101, 1), (182, 1)]"
negra,"[(58, 1), (91, 1), (109, 1), (112, 2), (150, 1), (153, 1), (182, 1), (215, 2)]"
Regiane,"[(58, 1)]"
candidatas,"[(58, 1)]"
solidarizar,"[(58, 1)]"
reconhecidas,"[(58, 1), (79, 1)]"
IBGE,"[(58, 1), (126, 3), (132, 1), (146, 3), (231, 2)]"
brancas,"[(58, 1), (92, 1), (109, 1), (160, 1), (211, 1)]"
misógino,"[(58, 1), (150, 1), (238, 1)]"
femininas,"[(58, 2), (137, 1), (146, 1), (147, 1)]"
sobrevive,"[(58, 1), (244, 1)]"
marcas,"[(58, 1), (135, 1), (140, 1), (177, 1), (237, 1), (242, 1)]"
tatuadas,"[(58, 1)]"
correm,"[(58, 1), (60, 1), (101, 1), (123, 1), (152, 2)]"
tenra,"[(58, 1)]"
42,"[(58, 1), (64, 1), (113, 1), (124, 1), (139, 1)]"
estupro,"[(58, 1), (145, 2), (150, 2), (240, 1), (241, 1), (242, 1)]"
empenhamos,"[(58, 1)]"
campanhas,"[(58, 1), (68, 1), (85, 1), (116, 1), (162, 2), (203, 1), (206, 2), (209, 1), (210, 2)]"
independentemente,"[(58, 1), (88, 1), (116, 1), (124, 1), (129, 1), (220, 1), (228, 1)]"
Buscamos,"[(58, 1)]"
ressaltem,"[(58, 1)]"
focar,"[(58, 1), (129, 1), (239, 1), (247, 1)]"
exige,"[(58, 1), (79, 1), (87, 1), (107, 1), (152, 1), (196, 1), (241, 1)]"
acolher,"[(58, 1), (184, 1), (241, 1)]"
identifica,"[(58, 1), (165, 1), (202, 1), (228, 1), (238, 1), (248, 1)]"
maniqueístas,"[(58, 1)]"
machistas,"[(58, 1)]"
proporção,"[(58, 1), (107, 1), (109, 1), (135, 1), (146, 1)]"
Avancei,"[(58, 1)]"
esbarrado,"[(58, 1)]"
chefias,"[(58, 1)]"
nomeada,"[(58, 1), (74, 1), (216, 1)]"
abusada,"[(58, 1), (241, 1)]"
Agredida,"[(58, 1)]"
adulta,"[(58, 1), (150, 1), (177, 2), (179, 1)]"
desestimularam,"[(58, 1)]"
alcançava,"[(58, 1)]"
enxergar,"[(58, 1), (165, 1)]"
calar,"[(58, 1), (172, 1)]"
abusos,"[(58, 1), (74, 1), (78, 2), (160, 2), (241, 2), (248, 1)]"
diário,"[(58, 1), (123, 1), (158, 1)]"
redações,"[(58, 1)]"
demitidas,"[(58, 1)]"
Marchas,"[(58, 1)]"
ridicularizadas,"[(58, 1)]"
Rosangela,"[(58, 1), (155, 1)]"
casada,"[(58, 1), (153, 1), (194, 1), (200, 1)]"
partilhar,"[(58, 1)]"
distorceram,"[(58, 1)]"
marcha,"[(58, 1), (168, 1), (171, 1), (237, 1)]"
EleNão,"[(58, 1)]"
armadilhas,"[(58, 1)]"
machista,"[(58, 1), (102, 1), (146, 1), (241, 1), (248, 1)]"
desconstruídas,"[(58, 1)]"
barco,"[(58, 1), (88, 1), (91, 1), (222, 3), (231, 1)]"
amarras,"[(58, 1), (137, 1)]"
gota,"[(58, 1), (92, 1), (102, 1), (195, 1)]"
oceano,"[(58, 1), (181, 1)]"
brisa,"[(58, 1), (181, 1)]"
ajudarmos,"[(58, 1)]"
inspirar,"[(58, 1)]"
maré,"[(58, 1), (64, 1)]"
respire,"[(58, 1)]"
Phelps,"[(59, 1)]"
Cisneros,"[(59, 3)]"
Caracas,"[(59, 2), (82, 1), (98, 4), (105, 2), (246, 2)]"
1947,"[(59, 1), (88, 1), (180, 1)]"
latino-americanos,"[(59, 1), (138, 1), (157, 1), (160, 1)]"
incluía,"[(59, 1)]"
beneficiado,"[(59, 1)]"
surgidos,"[(59, 2)]"
colecionadora,"[(59, 3)]"
catalogar,"[(59, 1)]"
quantas,"[(59, 1), (62, 1), (159, 1)]"
cumprida,"[(59, 2), (150, 1), (201, 1)]"
localizado,"[(59, 1), (62, 1), (104, 1), (108, 1), (216, 1)]"
doação,"[(59, 3), (65, 1), (127, 1), (206, 7)]"
enriquece,"[(59, 1)]"
notavelmente,"[(59, 1), (83, 1)]"
artísticos,"[(59, 2)]"
sessenta,"[(59, 1), (157, 1), (188, 3), (190, 1), (194, 1), (197, 2)]"
XXI,"[(59, 1), (124, 1), (129, 2), (180, 1), (186, 2)]"
representado,"[(59, 1), (150, 1), (163, 1), (209, 1)]"
doadas,"[(59, 2)]"
1942,"[(59, 1), (102, 1), (188, 1)]"
pintor,"[(59, 3), (174, 5)]"
escultor,"[(59, 4), (117, 1)]"
influenciado,"[(59, 1), (210, 1)]"
concreta,"[(59, 1), (150, 1)]"
neo-concreta,"[(59, 1)]"
psicodélica,"[(59, 1)]"
pop-art,"[(59, 1)]"
alienação,"[(59, 1), (160, 1)]"
geopolítica,"[(59, 1)]"
poema,"[(59, 1), (182, 2)]"
Perfume,"[(59, 1)]"
Gerchman,"[(59, 1)]"
vivia,"[(59, 1), (72, 1), (113, 1), (150, 1), (153, 1), (179, 1), (196, 1), (227, 1), (228, 1)]"
pintura,"[(59, 5)]"
1954,"[(59, 1), (186, 1)]"
Sofía,"[(59, 5)]"
escultores,"[(59, 1)]"
fazerem,"[(59, 1), (129, 1), (216, 1)]"
parta,"[(59, 1), (224, 1)]"
Geração,"[(59, 1), (197, 1)]"
revalorizou,"[(59, 1)]"
gestos,"[(59, 1), (94, 1), (100, 1), (163, 1), (173, 3)]"
espontâneos,"[(59, 1)]"
incluída,"[(59, 1), (220, 1), (244, 1)]"
doado,"[(59, 1)]"
titulada,"[(59, 1)]"
mineiro,"[(59, 1), (213, 1)]"
Coelho,"[(59, 1), (193, 1), (226, 1)]"
Benjamim,"[(59, 1), (174, 1)]"
1952,"[(59, 1), (188, 1)]"
utiliza,"[(59, 3), (110, 1), (188, 1)]"
materiais,"[(59, 5), (123, 1), (136, 3), (206, 1), (228, 1)]"
superfícies,"[(59, 1)]"
ásperas,"[(59, 1)]"
gastas,"[(59, 1)]"
esculturas,"[(59, 1), (117, 1), (187, 1)]"
tridimensionais,"[(59, 2)]"
valorizam,"[(59, 1), (86, 1)]"
artesanal,"[(59, 1), (134, 1)]"
reutilização,"[(59, 1)]"
encontrados,"[(59, 1), (223, 1)]"
pernambucana,"[(59, 1)]"
Ester,"[(59, 1)]"
Grinspum,"[(59, 1)]"
1955,"[(59, 1), (83, 2), (192, 1)]"
escultural,"[(59, 1)]"
desenhos,"[(59, 1), (174, 1), (200, 2)]"
interioridade,"[(59, 1)]"
construtiva,"[(59, 1), (83, 2)]"
modernidade,"[(59, 1), (86, 1), (134, 1), (153, 1), (172, 1), (200, 1), (201, 2)]"
vocabulário,"[(59, 1), (157, 1), (160, 1)]"
deliberadamente,"[(59, 1)]"
subjetivo,"[(59, 1)]"
constituído,"[(59, 1), (166, 1)]"
ícones,"[(59, 1), (108, 1)]"
compõem,"[(59, 1), (109, 1), (198, 1), (200, 2)]"
Belo,"[(59, 1), (132, 1), (198, 1), (213, 1), (237, 1)]"
Horizonte,"[(59, 1), (132, 1), (198, 1), (213, 1), (237, 1)]"
1957,"[(59, 1), (116, 1), (174, 1)]"
posicionado,"[(59, 1), (247, 1)]"
globalizado,"[(59, 1)]"
geografia,"[(59, 1), (159, 2)]"
gravador,"[(59, 1)]"
Mauricio,"[(59, 1), (229, 1)]"
Ruiz,"[(59, 1)]"
constitui-se,"[(59, 1)]"
questionamento,"[(59, 1), (187, 1), (189, 1), (216, 1), (238, 1)]"
proporciona,"[(59, 1), (68, 1)]"
investigando,"[(59, 1)]"
mecanismos,"[(59, 1), (96, 1), (184, 1), (209, 1), (247, 5)]"
usamos,"[(59, 1)]"
reconhecer-nos,"[(59, 1)]"
expressa,"[(59, 1), (95, 1), (132, 1), (225, 1)]"
obr,"[(59, 1)]"
doada,"[(59, 2)]"
desenhista,"[(59, 1), (180, 1), (197, 1)]"
mestre,"[(59, 1), (147, 1), (176, 1)]"
gravura,"[(59, 3)]"
Massa,"[(59, 1)]"
1959,"[(59, 1), (123, 1), (190, 1)]"
pintores,"[(59, 1)]"
integram,"[(59, 1)]"
abstração,"[(59, 1)]"
afetiva,"[(59, 1), (182, 1)]"
compõe,"[(59, 1)]"
recicláveis,"[(59, 1)]"
móveis,"[(59, 1)]"
intimamente,"[(59, 1), (181, 1)]"
desenvolvem,"[(59, 1)]"
compôs,"[(59, 1), (194, 1)]"
usando,"[(59, 1), (68, 1), (186, 1), (210, 3), (240, 1)]"
fio,"[(59, 1), (207, 1)]"
paulistano,"[(59, 1)]"
versátil,"[(59, 1)]"
suportes,"[(59, 1)]"
combinam,"[(59, 1)]"
poesia,"[(59, 1), (198, 1)]"
livro-arte,"[(59, 1)]"
mineira,"[(59, 1)]"
1962,"[(59, 3), (183, 1), (186, 2)]"
privados,"[(59, 1), (123, 1), (164, 1), (172, 1)]"
simbólico,"[(59, 1), (148, 1), (150, 1), (155, 2), (171, 1), (207, 2), (216, 1), (229, 1)]"
interessada,"[(59, 1), (62, 1), (100, 1), (129, 1), (186, 1)]"
Rennó,"[(59, 1)]"
imitar,"[(59, 1), (163, 1)]"
hábitos,"[(59, 1), (195, 1)]"
Edgard,"[(59, 1)]"
Souza,"[(59, 1), (137, 3), (216, 1)]"
experimenta,"[(59, 2)]"
produzindo,"[(59, 1)]"
exploram,"[(59, 2)]"
aproximando-se,"[(59, 1)]"
surrealista,"[(59, 1)]"
sensações,"[(59, 1), (117, 1), (181, 1)]"
familiaridade,"[(59, 1)]"
estranhamento,"[(59, 1), (208, 1)]"
Climachauska,"[(59, 1)]"
combina,"[(59, 2), (116, 1), (142, 1), (210, 1)]"
traço,"[(59, 1)]"
matemática,"[(59, 1), (109, 3), (159, 5)]"
artístico,"[(59, 1), (180, 1), (182, 1), (186, 1), (198, 1)]"
Rosana,"[(59, 1)]"
Palazyan,"[(59, 1)]"
atravessam,"[(59, 1), (150, 1)]"
escalas,"[(59, 1), (150, 1)]"
bordado,"[(59, 1)]"
urbanas,"[(59, 1), (150, 1), (180, 1)]"
tecidos,"[(59, 1), (174, 1)]"
queimados,"[(59, 1), (64, 2)]"
bordados,"[(59, 1)]"
Espírito,"[(59, 2), (60, 1), (238, 1)]"
subversão,"[(59, 1)]"
minimalismo,"[(59, 1)]"
atributos,"[(59, 1), (197, 1)]"
táteis,"[(59, 1)]"
contornos,"[(59, 1)]"
sensuais,"[(59, 1)]"
abstratas,"[(59, 2)]"
Explorando,"[(59, 1)]"
contínuo,"[(59, 1)]"
descontínuo,"[(59, 1)]"
pinturas,"[(59, 1), (117, 1), (163, 3), (180, 3)]"
esculturais,"[(59, 1)]"
Marcia,"[(59, 1)]"
Thompson,"[(59, 1)]"
reclamam,"[(59, 1), (161, 1), (204, 1)]"
singularidades,"[(59, 1)]"
aparentemente,"[(59, 1), (87, 1), (129, 1)]"
homogêneo,"[(59, 1)]"
Damasceno,"[(59, 1)]"
linguagem,"[(59, 1), (171, 1), (173, 2), (192, 2), (202, 1), (213, 1)]"
sacrificar,"[(59, 1), (197, 1)]"
Lygia,"[(59, 1)]"
Clark,"[(59, 1), (196, 1)]"
sensorial,"[(59, 1)]"
interativa,"[(59, 1)]"
referências,"[(59, 1), (83, 1), (182, 1), (188, 1), (198, 1)]"
surrealismo,"[(59, 1)]"
frequente,"[(59, 1), (102, 1)]"
Ángeles,"[(59, 1)]"
MadridPatricia,"[(59, 1)]"
representativas,"[(59, 1)]"
mecenas,"[(59, 1)]"
conceituais,"[(59, 1)]"
figurativas,"[(59, 1)]"
variedade,"[(59, 1), (183, 1)]"
e-mail,"[(59, 1), (180, 1), (213, 2), (227, 1)]"
vivida,"[(59, 1)]"
senhora,"[(59, 6), (77, 1), (101, 1), (107, 5), (139, 1), (157, 1), (197, 1), (221, 1)]"
conseguindo,"[(59, 1)]"
ampliando,"[(59, 1), (145, 1), (150, 1)]"
diversificando,"[(59, 1)]"
cânone,"[(59, 1), (68, 1)]"
atores,"[(59, 1), (149, 1), (172, 1), (175, 2), (197, 1), (209, 1), (247, 2)]"
academia,"[(59, 1), (134, 1), (242, 1)]"
curadores,"[(59, 1), (200, 1)]"
conquistar,"[(59, 1), (196, 1), (243, 1)]"
valorizados,"[(59, 1)]"
relatos,"[(59, 1), (161, 2), (176, 1), (178, 1)]"
doações,"[(59, 3), (174, 1), (206, 11), (209, 1)]"
compensações,"[(59, 1)]"
Nenhum,"[(59, 1), (104, 1), (132, 1), (152, 1), (188, 1), (190, 1), (227, 1)]"
satisfeita,"[(59, 1), (144, 1)]"
ajudasse,"[(59, 1), (111, 1)]"
encorajar,"[(59, 1)]"
generosidade,"[(59, 1), (64, 1)]"
colecionadores,"[(59, 1)]"
contribuísse,"[(59, 1)]"
Mecenato,"[(59, 1)]"
continuamos,"[(59, 1)]"
Evidentemente,"[(59, 1), (181, 1), (220, 1)]"
exista,"[(59, 1), (62, 1), (161, 1), (165, 1), (220, 1)]"
incentivo,"[(59, 1), (114, 1), (206, 1), (247, 1)]"
espero,"[(59, 1), (62, 1), (144, 1), (164, 1), (221, 1), (243, 1)]"
saia,"[(59, 1), (78, 1), (107, 1), (220, 1), (221, 1)]"
Pude,"[(59, 1)]"
Admiro,"[(59, 1)]"
dedique,"[(59, 1)]"
admirável,"[(59, 1), (96, 1)]"
precursores,"[(59, 1)]"
venezuelana,"[(59, 2), (64, 1), (82, 1)]"
tendências,"[(59, 1), (101, 1), (146, 1), (177, 1)]"
surgem,"[(59, 1), (107, 1), (177, 1)]"
auge,"[(59, 1), (128, 1), (192, 1), (224, 1), (247, 1)]"
geométrica,"[(59, 1)]"
1950,"[(59, 1), (174, 1)]"
diáspora,"[(59, 1)]"
temores,"[(60, 1)]"
ambientalistas,"[(60, 1), (247, 1)]"
Córrego,"[(60, 1), (127, 1)]"
Feijão,"[(60, 1), (127, 1)]"
Brumadinho,"[(60, 1), (100, 1), (127, 4), (154, 3)]"
concretizou-se,"[(60, 1)]"
rejeitos,"[(60, 4), (127, 2)]"
barragem,"[(60, 1), (127, 3)]"
contaminaram,"[(60, 1)]"
recolhidos,"[(60, 1), (93, 1)]"
S,"[(60, 6), (65, 1), (68, 1), (142, 1), (143, 1), (174, 1), (218, 1), (219, 1)]"
Mata,"[(60, 3)]"
Atlântica,"[(60, 3)]"
monitora,"[(60, 1)]"
tragédia,"[(60, 1), (69, 2), (75, 3), (96, 1), (127, 1), (145, 1), (150, 2), (194, 5), (211, 2), (237, 1), (238, 2)]"
Paraopeba,"[(60, 2)]"
afluente,"[(60, 1)]"
Velho,"[(60, 1)]"
imprópria,"[(60, 1)]"
ONG,"[(60, 2), (69, 1), (111, 1), (132, 1), (220, 1), (241, 1)]"
recolheu,"[(60, 1), (73, 1)]"
amostras,"[(60, 1)]"
constatou,"[(60, 1), (65, 1), (114, 1), (161, 1)]"
Reservatório,"[(60, 3)]"
Retiro,"[(60, 3)]"
Felixlândia,"[(60, 1)]"
Pompéu,"[(60, 1)]"
Gerais,"[(60, 1), (213, 2)]"
Marias,"[(60, 2)]"
turbidez,"[(60, 1)]"
transparência,"[(60, 1), (85, 1), (132, 1), (141, 1), (184, 1), (234, 1), (247, 2)]"
definidos,"[(60, 1), (231, 1), (234, 2)]"
Resolução,"[(60, 1)]"
Ambiente,"[(60, 1), (77, 1), (154, 1)]"
Conama,"[(60, 1)]"
doce,"[(60, 1), (248, 1)]"
superficial,"[(60, 1)]"
verificado,"[(60, 1), (88, 1)]"
permitido,"[(60, 1), (165, 1), (206, 1), (213, 1)]"
concentrações,"[(60, 1)]"
ferro,"[(60, 1), (116, 1)]"
manganês,"[(60, 1)]"
cromo,"[(60, 1)]"
cobre,"[(60, 1), (248, 1)]"
máximos,"[(60, 1)]"
permitidos,"[(60, 1)]"
Malu,"[(60, 1)]"
assessora,"[(60, 1), (68, 1), (147, 1), (206, 2)]"
barragens,"[(60, 1), (75, 1), (127, 1), (154, 1)]"
mineradora,"[(60, 1), (127, 1), (150, 1), (218, 1), (219, 1)]"
Samarco,"[(60, 1)]"
Bacia,"[(60, 1)]"
Doce,"[(60, 1)]"
litoral,"[(60, 1), (193, 1), (222, 1)]"
120,"[(60, 1), (136, 1), (200, 1)]"
pescadores,"[(60, 1), (93, 2)]"
fauna,"[(60, 1), (200, 1)]"
aquática,"[(60, 1)]"
aves,"[(60, 1), (155, 1)]"
desapareceram,"[(60, 1), (92, 1)]"
entorno,"[(60, 1), (86, 1), (207, 1), (213, 1), (215, 1), (238, 1)]"
segurando,"[(60, 1), (137, 1)]"
minério,"[(60, 2), (154, 1)]"
carreados,"[(60, 1)]"
contaminantes,"[(60, 1)]"
finos,"[(60, 1)]"
ultrapassando,"[(60, 1)]"
reservatório,"[(60, 1)]"
descendo,"[(60, 1)]"
pesado,"[(60, 1), (107, 1), (240, 1)]"
pluma,"[(60, 1)]"
contaminante,"[(60, 1)]"
ribeirinhos,"[(60, 2)]"
leigos,"[(60, 1)]"
consumir,"[(60, 1), (77, 1), (118, 1)]"
veneno,"[(60, 1), (222, 3)]"
depender,"[(60, 1), (148, 1), (230, 1)]"
reservatórios,"[(60, 1)]"
barreira,"[(60, 1), (64, 1), (137, 1), (150, 1), (217, 1), (231, 1)]"
pesados,"[(60, 1), (135, 1)]"
nascentes,"[(60, 1)]"
entregaram,"[(60, 1), (64, 1), (156, 1), (217, 1), (248, 1)]"
Deputados,"[(60, 1), (161, 1), (165, 2), (203, 1), (206, 6), (208, 3), (214, 1), (217, 1), (221, 1), (228, 1), (241, 1)]"
retomar,"[(60, 1), (137, 1)]"
instrumentos,"[(60, 1), (88, 1), (145, 1)]"
informadas,"[(60, 1)]"
preparatório,"[(61, 1)]"
SporTV,"[(61, 1)]"
enfrenta,"[(61, 1), (87, 1), (102, 2), (107, 1), (142, 2), (197, 1), (230, 1)]"
tchecos,"[(61, 1)]"
Alisson,"[(61, 1)]"
Danilo,"[(61, 1)]"
Marquinhos,"[(61, 1), (115, 1)]"
Alex,"[(61, 1), (243, 1)]"
Allan,"[(61, 1), (115, 2)]"
extraordinária,"[(62, 1), (88, 1), (89, 1), (90, 1), (107, 1), (125, 1), (144, 1)]"
colaboradores,"[(62, 2), (78, 1), (92, 2)]"
Nariño,"[(62, 1)]"
abraçam,"[(62, 1)]"
choram,"[(62, 1), (75, 1)]"
arrepio,"[(62, 1)]"
908,"[(62, 1)]"
emitidos,"[(62, 1)]"
desolação,"[(62, 1), (181, 1)]"
batalha,"[(62, 2), (65, 1), (74, 1), (106, 1), (107, 1), (110, 1), (124, 1), (142, 1), (143, 2), (150, 1), (173, 1), (184, 1), (190, 2), (215, 1), (239, 1), (244, 2)]"
desejado,"[(62, 1), (64, 1)]"
desliza,"[(62, 1)]"
precipício,"[(62, 1), (89, 1), (106, 1)]"
fracasso,"[(62, 2), (68, 1), (70, 1), (120, 1), (123, 1), (128, 1), (181, 1), (231, 1)]"
épico,"[(62, 1)]"
revelações,"[(62, 2), (64, 1), (161, 1)]"
contidas,"[(62, 1)]"
Paz,"[(62, 2), (106, 1)]"
repleto,"[(62, 2), (246, 1)]"
confidências,"[(62, 1)]"
irritar,"[(62, 1)]"
oponentes,"[(62, 1)]"
